Settore;Categoria;Tipologia;Gruppo;Ean;Codice;Descrizione1;DescrizioneLungaHtml;Giacenza;Marca;Prezzo;Peso;UrlImgBig;CostoSpedizioneProdo;CampoVuoto1
"Telefonia";"Accessori Cellulari CINESI";"Batterie";"";"V-BAT01";"V-BAT01";"BATTERIA ORIGINALE KDI/ANYCOOL/KINGBOND T808-T818-T828 1800 mAh Li-ion";"<p>Batteria Originale compatibile per i modelli Anycool T808-T818-T828 <br>Average voltage: 3,7V<br>Capacit&agrave;: 1800 mAh</p>";"15";"ANYCOOL";"5,20";"0,05";"http://www.entropic.it/Public/foto/batterie anycool.jpg";"5,5";""
"Telefonia";"Accessori Cellulari CINESI";"Batterie";"";"V-BATT02";"V-BATT02";"BATTERIA ORIGINALE KDI/ANYCOOL/KINGBOND i939 1800 mAh Li-ion";"<p>Batteria Originale compatibile per i modelli Anycool i939<br>Average voltage: 3,7V<br>Capacit&agrave;: 1800 mAh<br><br>Misure della batteria :<br><br>4,0 cm larghezza<br>5,2 cm lunghezza<br>0,6 cm  profondit&agrave;</p>";"13";"ANYCOOL";"5,20";"0,05";"http://www.entropic.it/Public/foto/batterie anycool.jpg";"5,5";""
"Telefonia";"Accessori Cellulari CINESI";"Batterie";"";"V-BATT03";"V-BATT03";"BATTERIA ORIGINALE KDI/ANYCOOL/KINGBOND i929 1800 mAh Li-ion";"<p>Batteria Originale compatibile per i modelli Anycool i929<br>Average voltage: 3,7V<br>Capacit&agrave;: 1800 mAh</p>";"15";"ANYCOOL";"5,20";"0,05";"http://www.entropic.it/Public/foto/batterie anycool.jpg";"5,5";""
"Telefonia";"Accessori Cellulari CINESI";"Batterie";"";"V-BATT04";"V-BATT04";"BATTERIA ORIGINALE KDI/ANYCOOL/KINGBOND T718 T718+ 1500 mAh Li-ion";"<p>Batteria Originale compatibile per i modelli Anycool T718 T718+<br><br>Average voltage: 3,7V<br><br>Capacit&agrave;: 1500 mAh</p>";"3";"ANYCOOL";"5,20";"0,1";"http://www.entropic.it/Public/foto/batterie anycool.jpg";"5,5";""
"Telefonia";"Accessori Cellulari CINESI";"Auricolari";"";"V-AURIC01";"V-AURIC01";"AURICOLARE ORIGINALE KDI/ANYCOOL/KINGBOND i939";"<p>Auricolare Originale compatibile per i modelli Anycool i939</p>";"5";"ANYCOOL";"4,00";"0,5";"http://www.entropic.it/Public/foto/auricolare cellulari anycool.jpg";"5,5";""
"Telefonia";"Accessori Cellulari CINESI";"Auricolari";"";"V-AURIC02";"V-AURIC02";"Auricolare Originale Anycool i929";"<p>Auricolare Originale compatibile per i modelli Anycool i929</p>";"23";"ANYCOOL";"4,00";"0,1";"http://www.entropic.it/Public/foto/auricolare cellulari anycool.jpg";"5,5";""
"Telefonia";"Accessori Cellulari CINESI";"Auricolari";"";"V-AURIC03";"V-AURIC03";"Auricolare Originale Anycool T718";"<p>Auricolare Originale compatibile per i modelli Anycool T718</p>";"5";"ANYCOOL";"4,00";"0,1";"http://www.entropic.it/Public/foto/auricolare cellulari anycool.jpg";"5,5";""
"Telefonia";"Accessori Cellulari CINESI";"Display";"";"DISPLAY T628";"DISPLAY T628";"DISPLAY LCD ORIGINALE KDI/ANYCOOL/KINGBOND T628";"<p>Display LCD interno come da foto<br><br>per ANYCOOL T628<br><br>la sostituzione necessita di una saldatura, quindi non ci accettano reclami per lo scorretto montaggio del display<br><br>Questo prodotto &egrave; Originale al 100% dalla casa madre KDI<br><br>Nuovo e OEM non blisterato perch&egrave;<br><br>trattasi di prodotto destinato ai centri assistenza<br><br><br>Importante <br><br>Il prodotto in vendita &egrave; un articolo ORIGINALE. La Entropic provvede a rilasciare una garanzia di 3 mesi dal giorno di emissione della ricevuta e/o fattura. <br><br>Sostituzione:<br><br>Ricordiamo ai clienti che la sostituzione per malfunzionamento o difetto dell'oggetto &egrave; possibile soltanto se l'oggetto viene prima testato e non assemblato, non saranno accettate sostituzioni di parti saldate o applicate con collanti. L'oggetto inoltre dovr&agrave; essere rispedito completo di tutti gli accessori applicati (pellicole, adesivi, etc..) <br><br>Riparazione:<br><br>Avendo a disposizione un centro di assitenza con uno staff qualificato per questi prodotti, effettuiamo la riparazione del tuo cellulare con solo Euro 20,00.<br>Non esitare a contattarci per qualsiasi problema o per informazione sui ricambi, saremi ben lieti di darvi tutta la nostra assistenza possibile.</p>";"10";"ANYCOOL";"20,00";"1";"http://www.entropic.it/Public/foto/auricolare cellulari anycool.jpg";"5,5";""
"Telefonia";"Accessori Cellulari CINESI";"Display";"";"Display T728";"Display T728";"DISPLAY LCD ORIGINALE KDI/ANYCOOL/KINGBOND T728";"<p>DISPLAY ORIGINALE ANYCOOL T728 <br><br>Questo display &egrave; originale prodotto e distribuito direttamente dalla casa produttrice la KDI con sede a HONG KONG.....si f&agrave; presente che per il corretto funzionamento del display va montato da persone che hanno dimestichezza nel campo dell'elettronica.<br><br>Importante <br><br>Il prodotto in vendita &egrave; un articolo ORIGINALE. La Entropic provvede a rilasciare una garanzia di 3 mesi dal giorno di emissione della ricevuta e/o fattura. <br><br>Sostituzione:<br><br>Ricordiamo ai clienti che la sostituzione per malfunzionamento o difetto dell'oggetto &egrave; possibile soltanto se l'oggetto viene prima testato e non assemblato, non saranno accettate sostituzioni di parti saldate o applicate con collanti. L'oggetto inoltre dovr&agrave; essere rispedito completo di tutti gli accessori applicati (pellicole, adesivi, etc..) <br><br><br>N.B.<br>Se installato su modelli non originali il telefono necessita di aggiornamento software altrimenti non si visualizza la grafica, il disply si vede bianco.<br><br>Gestendo la garanzia su tutti i tipi di cellulari abbiamo un centro di assistenza dove facciamo riparazione....il costo della riparazione del cambio display+Aggiornamento &egrave; di Euro 12,00 con l'acquisto del display. <br><br>REGOLA PER USUFRUIRE DEL NOSTRO SERVIZIO ASSISTENZA:<br>Siamo a vostra completa disposizione per l'assistenza, quindi per evitare cattivi fraintendimenti il cliente al momento della partenza deve comunicare lo stato del telefono cellulare con gli eventuali difetti precisi scritti.<br>Facciamo presente che al momento dell'arrivo presso il nostro laboratorio, verr&agrave; fatto una scheda in cui verranno segnalati tutti i difetti estetici che successivamente verranno comunicati al cliente.<br>Ricordiamo inoltre che la merce viaggia a rischio e pericolo del cliente, quindi non si accettano reclami se il prodotto arriva danneggiato.</p>";"1";"ANYCOOL";"25,00";"0,01";"http://www.entropic.it/Public/foto/auricolare cellulari anycool.jpg";"5,5";""
"Telefonia";"Accessori Cellulari CINESI";"Display";"";"DISPLAY-D38";"DISPLAY-D38";"DISPLAY LCD ORIGINALE KDI/ANYCOOL/KINGBOND D38";"<p>DISPLAY originale per i brand KDI/ANYCOOL/KINGBOND per il modelli D38<br><br>Questo display &egrave; originale prodotto e distribuito direttamente dalla casa produttrice la KDI con sede a HONG KONG.....si f&agrave; presente che per il corretto funzionamento del display va montato da persone che hanno dimestichezza nel campo dell'elettronica.<br><br>Importante <br><br>Il prodotto in vendita &egrave; un articolo ORIGINALE. La Entropic provvede a rilasciare una garanzia di 3 mesi dal giorno di emissione della ricevuta e/o fattura. <br><br>Sostituzione:<br><br>Ricordiamo ai clienti che la sostituzione per malfunzionamento o difetto dell'oggetto &egrave; possibile soltanto se l'oggetto viene prima testato e non assemblato, non saranno accettate sostituzioni di parti saldate o applicate con collanti. L'oggetto inoltre dovr&agrave; essere rispedito completo di tutti gli accessori applicati (pellicole, adesivi, etc..) <br><br><br>N.B.<br>Se installato su modelli non originali il telefono necessita di aggiornamento software altrimenti non si visualizza la grafica, il disply si vede bianco.<br><br>Gestendo la garanzia su tutti i tipi di cellulari abbiamo un centro di assistenza dove facciamo riparazione....il costo della riparazione del cambio display+Aggiornamento &egrave; di Euro 12,00 con l'acquisto del display. <br><br>REGOLA PER USUFRUIRE DEL NOSTRO SERVIZIO ASSISTENZA:<br>Siamo a vostra completa disposizione per l'assistenza, quindi per evitare cattivi fraintendimenti il cliente al momento della partenza deve comunicare lo stato del telefono cellulare con gli eventuali difetti precisi scritti.<br>Facciamo presente che al momento dell'arrivo presso il nostro laboratorio, verr&agrave; fatto una scheda in cui verranno segnalati tutti i difetti estetici che successivamente verranno comunicati al cliente.<br>Ricordiamo inoltre che la merce viaggia a rischio e pericolo del cliente, quindi non si accettano reclami se il prodotto arriva danneggiato.</p>";"5";"ANYCOOL";"19,00";"5";"http://www.entropic.it/Public/foto/display_d38_anycool.jpg";"9";""
"Telefonia";"Accessori Cellulari CINESI";"Display";"";"DISPLAY-D528";"DISPLAY-D528";"DISPLAY LCD ORIGINALE KDI/ANYCOOL/KINGBOND D528";"<p>DISPLAY originale per i brand KDI/ANYCOOL/KINGBOND per il modelli D528<br><br>Importante <br><br>Il prodotto in vendita &egrave; un articolo ORIGINALE. La Entropic provvede a rilasciare una garanzia di 3 mesi dal giorno di emissione della ricevuta e/o fattura. <br><br>Sostituzione:<br><br>Ricordiamo ai clienti che la sostituzione per malfunzionamento o difetto dell'oggetto &egrave; possibile soltanto se l'oggetto viene prima testato e non assemblato, non saranno accettate sostituzioni di parti saldate o applicate con collanti. L'oggetto inoltre dovr&agrave; essere rispedito completo di tutti gli accessori applicati (pellicole, adesivi, etc..) <br><br>Riparazione:<br><br>Avendo a disposizione un centro di assitenza con uno staff qualificato per questi prodotti, effettuiamo la riparazione del tuo cellulare con solo Euro 20,00.<br>Non esitare a contattarci per qualsiasi problema o per informazione sui ricambi, saremi ben lieti di darvi tutta la nostra assistenza possibile.</p>";"5";"ANYCOOL";"19,90";"0,5";"http://www.entropic.it/Public/foto/display_d528_anycool.jpg";"5,5";""
"Telefonia";"Accessori Cellulari CINESI";"Display";"";"DISPLAY-F828";"DISPLAY-F828";"DISPLAY LCD ORIGINALE KDI/ANYCOOL/KINGBOND F828";"<p>Display LCD interno come da foto<br><br>per ANYCOOL F828<br><br>Questo display &egrave; originale prodotto e distribuito direttamente dalla casa produttrice la KDI con sede a HONG KONG.....si f&agrave; presente che per il corretto funzionamento del display va montato da persone che hanno dimestichezza nel campo dell'elettronica.<br><br>Importante <br><br>Il prodotto in vendita &egrave; un articolo ORIGINALE. La Entropic provvede a rilasciare una garanzia di 3 mesi dal giorno di emissione della ricevuta e/o fattura. <br><br>Sostituzione:<br><br>Ricordiamo ai clienti che la sostituzione per malfunzionamento o difetto dell'oggetto &egrave; possibile soltanto se l'oggetto viene prima testato e non assemblato, non saranno accettate sostituzioni di parti saldate o applicate con collanti. L'oggetto inoltre dovr&agrave; essere rispedito completo di tutti gli accessori applicati (pellicole, adesivi, etc..) <br><br><br>N.B.<br>Se installato su modelli non originali il telefono necessita di aggiornamento software altrimenti non si visualizza la grafica, il disply si vede bianco.<br><br>Gestendo la garanzia su tutti i tipi di cellulari abbiamo un centro di assistenza dove facciamo riparazione....il costo della riparazione del cambio display+Aggiornamento &egrave; di Euro 12,00 con l'acquisto del display. <br><br>REGOLA PER USUFRUIRE DEL NOSTRO SERVIZIO ASSISTENZA:<br>Siamo a vostra completa disposizione per l'assistenza, quindi per evitare cattivi fraintendimenti il cliente al momento della partenza deve comunicare lo stato del telefono cellulare con gli eventuali difetti precisi scritti.<br>Facciamo presente che al momento dell'arrivo presso il nostro laboratorio, verr&agrave; fatto una scheda in cui verranno segnalati tutti i difetti estetici che successivamente verranno comunicati al cliente.<br>Ricordiamo inoltre che la merce viaggia a rischio e pericolo del cliente, quindi non si accettano reclami se il prodotto arriva danneggiato.</p>";"3";"ANYCOOL";"23,00";"0,5";"http://www.entropic.it/Public/foto/display_f828_anycool.jpg";"5,5";""
"Telefonia";"Accessori Cellulari CINESI";"Display";"";"DISPLAY-I89";"DISPLAY-I89";"RICAMBIO DISPLAY LCD ORIGINALE ANYCOOL/KDI/KINGBOND I89";"<p>Display LCD orginale Anycool I89<br><br><br><br>Questo display &egrave; originale prodotto e distribuito direttamente dalla casa produttrice la KDI con sede a HONG KONG.....si f&agrave; presente che per il corretto funzionamento del display va montato da persone che hanno dimestichezza nel campo dell'elettronica.<br><br>Importante <br><br>Il prodotto in vendita &egrave; un articolo ORIGINALE.<br>Il display &egrave; garantito un mese a partire dalla data di acquisto. ricordiamo che i display o i flat cable che vanno montati a scorrimento sono prodotti delicatissimi sogetti a guasti da solecititudini di fattori esterni<br><br>Sostituzione:<br><br>Ricordiamo ai clienti che la sostituzione per malfunzionamento o difetto dell'oggetto &egrave; possibile soltanto se l'oggetto viene prima testato e non assemblato, non saranno accettate sostituzioni di parti saldate o applicate con collanti. L'oggetto inoltre dovr&agrave; essere rispedito completo di tutti gli accessori applicati (pellicole, adesivi, etc..) <br><br>N.B.<br>Se installato su modelli non originali il telefono necessita di aggiornamento software altrimenti non si visualizza la grafica, il disply si vede bianco.<br><br>Gestiamo garanzia su tutti i tipi di cellulari Dual-Sim, anche non acquistati da noi, con un centro di assistenza dove effettuiamo riparazioni, usando ricambi originali .... il costo della riparazione &quot;Display+Aggiornamento&quot; &egrave; di Euro 12,00, valido solo con l'acquisto del display dal nostro store. <br><br><br>REGOLA PER USUFRUIRE DEL NOSTRO SERVIZIO ASSISTENZA:<br>Siamo a vostra completa disposizione per l'assistenza, quindi per evitare cattivi fraintendimenti il cliente al momento della partenza deve comunicare lo stato del telefono cellulare con gli eventuali difetti precisi scritti., o meglio inviandoci una foto dettagliata dello stato del cellulare.<br>Facciamo presente che al momento dell'arrivo presso il nostro laboratorio, verr&agrave; fatto una scheda in cui verranno segnalati tutti i difetti estetici che successivamente verranno comunicati al cliente.<br>Ricordiamo inoltre che la merce viaggia a rischio e pericolo del cliente, quindi non si accettano reclami se il prodotto arriva danneggiato.</p>";"8";"ANYCOOL";"19,50";"1";"http://www.entropic.it/Public/foto/display_f828_anycool.jpg";"5,5";""
"Telefonia";"Accessori Cellulari CINESI";"Display";"";"DISPLAY-T518";"DISPLAY-T518";"DISPLAY LCD ORIGINALE KDI/ANYCOOL/KINGBOND T518";"<p>DISPLAY originale per i brand KDI/ANYCOOL/KINGBOND per il modelli T518<br><br>Questo display &egrave; originale prodotto e distribuito direttamente dalla casa produttrice la KDI con sede a HONG KONG.....si f&agrave; presente che per il corretto funzionamento del display va montato da persone che hanno dimestichezza nel campo dell'elettronica.<br><br>Importante <br><br>Il prodotto in vendita &egrave; un articolo ORIGINALE. La Entropic provvede a rilasciare una garanzia di 3 mesi dal giorno di emissione della ricevuta e/o fattura. <br><br>Sostituzione:<br><br>Ricordiamo ai clienti che la sostituzione per malfunzionamento o difetto dell'oggetto &egrave; possibile soltanto se l'oggetto viene prima testato e non assemblato, non saranno accettate sostituzioni di parti saldate o applicate con collanti. L'oggetto inoltre dovr&agrave; essere rispedito completo di tutti gli accessori applicati (pellicole, adesivi, etc..) <br><br><br>N.B.<br>Se installato su modelli non originali il telefono necessita di aggiornamento software altrimenti non si visualizza la grafica, il disply si vede bianco.<br><br>Gestendo la garanzia su tutti i tipi di cellulari abbiamo un centro di assistenza dove facciamo riparazione....il costo della riparazione del cambio display+Aggiornamento &egrave; di Euro 12,00 con l'acquisto del display. <br><br>REGOLA PER USUFRUIRE DEL NOSTRO SERVIZIO ASSISTENZA:<br>Siamo a vostra completa disposizione per l'assistenza, quindi per evitare cattivi fraintendimenti il cliente al momento della partenza deve comunicare lo stato del telefono cellulare con gli eventuali difetti precisi scritti.<br>Facciamo presente che al momento dell'arrivo presso il nostro laboratorio, verr&agrave; fatto una scheda in cui verranno segnalati tutti i difetti estetici che successivamente verranno comunicati al cliente.<br>Ricordiamo inoltre che la merce viaggia a rischio e pericolo del cliente, quindi non si accettano reclami se il prodotto arriva danneggiato.</p>";"5";"ANYCOOL";"23,00";"0,5";"http://www.entropic.it/Public/foto/display_t518_anycool.jpg";"5,5";""
"Telefonia";"Accessori Cellulari CINESI";"Display";"";"DISPLAY-V869";"DISPLAY-V869";"RICAMBIO DISPLAY LCD ORIGINALE KDI/ANYCOOL/KINGBOND V869";"<p>Display LCD orginale Anycool V869<br><br><br><br>Questo display &egrave; originale prodotto e distribuito direttamente dalla casa produttrice la KDI con sede a HONG KONG.....si f&agrave; presente che per il corretto funzionamento del display va montato da persone che hanno dimestichezza nel campo dell'elettronica.<br><br>Importante <br><br>Il prodotto in vendita &egrave; un articolo ORIGINALE.<br>Il display &egrave; garantito un mese a partire dalla data di acquisto. ricordiamo che i display o i flat cable che vanno montati a scorrimento sono prodotti delicatissimi sogetti a guasti da solecititudini di fattori esterni<br><br>Sostituzione:<br><br>Ricordiamo ai clienti che la sostituzione per malfunzionamento o difetto dell'oggetto &egrave; possibile soltanto se l'oggetto viene prima testato e non assemblato, non saranno accettate sostituzioni di parti saldate o applicate con collanti. L'oggetto inoltre dovr&agrave; essere rispedito completo di tutti gli accessori applicati (pellicole, adesivi, etc..) <br><br>N.B.<br>Se installato su modelli non originali il telefono necessita di aggiornamento software altrimenti non si visualizza la grafica, il disply si vede bianco.<br><br>Gestiamo garanzia su tutti i tipi di cellulari Dual-Sim, anche non acquistati da noi, con un centro di assistenza dove effettuiamo riparazioni, usando ricambi originali .... il costo della riparazione &quot;Display+Aggiornamento&quot; &egrave; di Euro 12,00, valido solo con l'acquisto del display dal nostro store. <br><br><br>REGOLA PER USUFRUIRE DEL NOSTRO SERVIZIO ASSISTENZA:<br>Siamo a vostra completa disposizione per l'assistenza, quindi per evitare cattivi fraintendimenti il cliente al momento della partenza deve comunicare lo stato del telefono cellulare con gli eventuali difetti precisi scritti., o meglio inviandoci una foto dettagliata dello stato del cellulare.<br>Facciamo presente che al momento dell'arrivo presso il nostro laboratorio, verr&agrave; fatto una scheda in cui verranno segnalati tutti i difetti estetici che successivamente verranno comunicati al cliente.<br>Ricordiamo inoltre che la merce viaggia a rischio e pericolo del cliente, quindi non si accettano reclami se il prodotto arriva danneggiato.</p>";"22";"ANYCOOL";"16,50";"1";"http://www.entropic.it/Public/foto/display_t518_anycool.jpg";"5,5";""
"Telefonia";"Accessori Cellulari CINESI";"Display";"";"TOUCHSCREEN-T728";"TOUCHSCREEN-T728";"RICAMBIO TOUCH SCREEN ORIGINALE ANYCOOL/KDI/KINGBOND T728";"<p>etrino touch screen di ricambio per KDI/KINGBOND/ANYCOOL T728<br><br>Importante <br><br>Il prodotto in vendita &egrave; un articolo ORIGINALE.<br>Il display &egrave; garantito un mese a partire dalla data di acquisto. ricordiamo che i display o i flat cable che vanno montati a scorrimento sono prodotti delicatissimi sogetti a guasti da solecititudini di fattori esterni<br><br>Sostituzione:<br><br>Ricordiamo ai clienti che la sostituzione per malfunzionamento o difetto dell'oggetto &egrave; possibile soltanto se l'oggetto viene prima testato e non assemblato, non saranno accettate sostituzioni di parti saldate o applicate con collanti. L'oggetto inoltre dovr&agrave; essere rispedito completo di tutti gli accessori applicati (pellicole, adesivi, etc..) <br><br>N.B.<br>Se installato su modelli non originali il telefono necessita di aggiornamento software altrimenti non si visualizza la grafica, il disply si vede bianco.<br><br>Gestiamo garanzia su tutti i tipi di cellulari Dual-Sim, anche non acquistati da noi, con un centro di assistenza dove effettuiamo riparazioni, usando ricambi originali .... il costo della riparazione &quot;Display+Aggiornamento&quot; &egrave; di Euro 12,00, valido solo con l'acquisto del display dal nostro store. <br><br><br>REGOLA PER USUFRUIRE DEL NOSTRO SERVIZIO ASSISTENZA:<br>Siamo a vostra completa disposizione per l'assistenza, quindi per evitare cattivi fraintendimenti il cliente al momento della partenza deve comunicare lo stato del telefono cellulare con gli eventuali difetti precisi scritti., o meglio inviandoci una foto dettagliata dello stato del cellulare.<br>Facciamo presente che al momento dell'arrivo presso il nostro laboratorio, verr&agrave; fatto una scheda in cui verranno segnalati tutti i difetti estetici che successivamente verranno comunicati al cliente.<br>Ricordiamo inoltre che la merce viaggia a rischio e pericolo del cliente, quindi non si accettano reclami se il prodotto arriva danneggiato.</p>";"1";"ANYCOOL";"8,50";"1";"http://www.entropic.it/Public/foto/display_t518_anycool.jpg";"5,5";""
